filename,width,height,class,xmin,ymin,xmax,ymax
KL_L01_2019-05-01_10-03-09_01_02.jpg,2000,1500,plastic,52,318,101,370
KL_L01_2019-05-01_10-03-09_01_02.jpg,2000,1500,plastic,754,537,818,616
KL_L01_2019-05-01_10-03-09_01_02.jpg,2000,1500,plastic,0,1304,110,1418
KL_L01_2019-05-01_10-03-09_01_02.jpg,2000,1500,plastic,0,1439,77,1495
KL_L01_2019-05-01_10-03-09_01_02.jpg,2000,1500,plastic,1272,156,1335,260
KL_L01_2019-05-01_10-28-56_01_01.jpg,2000,1500,plastic,755,174,774,201
KL_L01_2019-05-01_10-20-27_01_01.jpg,2000,1500,plastic,1436,0,1468,35
KL_L01_2019-05-01_10-20-27_01_01.jpg,2000,1500,plastic,1667,97,1717,134
KL_L01_2019-05-01_10-40-33_01_02.jpg,2000,1500,plastic,1183,1480,1212,1500
KL_L01_2019-05-01_10-39-19_02_01.jpg,2000,1500,plastic,1401,1322,1427,1345
KL_L01_2019-05-01_10-29-42_01_01.jpg,2000,1500,plastic,1631,47,1687,90
KL_L01_2019-05-01_10-29-42_01_01.jpg,2000,1500,plastic,1848,20,1895,57
KL_L01_2019-05-01_10-29-42_01_01.jpg,2000,1500,plastic,171,600,300,705
KL_L01_2019-05-01_10-29-42_01_01.jpg,2000,1500,plastic,13,719,147,924
KL_L01_2019-05-01_10-29-42_01_01.jpg,2000,1500,plastic,540,1202,650,1308
KL_L01_2019-05-01_10-29-42_01_01.jpg,2000,1500,plastic,714,1219,847,1347
KL_L01_2019-05-01_10-29-42_01_01.jpg,2000,1500,plastic,779,1139,883,1245
KL_L01_2019-05-01_10-29-42_01_01.jpg,2000,1500,plastic,682,1106,756,1212
KL_L01_2019-05-01_10-29-42_01_01.jpg,2000,1500,plastic,904,1426,964,1469
KL_L01_2019-05-01_10-29-42_01_01.jpg,2000,1500,plastic,1787,901,1856,965
KL_L01_2019-05-01_10-29-42_01_01.jpg,2000,1500,plastic,1867,829,1951,908
KL_L01_2019-05-01_10-29-42_01_01.jpg,2000,1500,plastic,1690,666,1727,735
KL_L01_2019-05-01_10-29-42_01_01.jpg,2000,1500,plastic,1850,633,1924,703
KL_L01_2019-05-01_10-01-09_02_01.jpg,2000,1500,plastic,1740,1064,1758,1083
KL_L01_2019-04-30_17-08-42_02_01.jpg,2000,1500,plastic,1639,833,1681,914
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,589,0,728,61
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,402,0,500,36
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,39,229,146,324
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,71,459,207,527
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,4,545,154,719
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,176,653,400,864
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,460,825,697,1041
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,484,1102,579,1206
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,164,999,314,1112
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,40,1004,137,1102
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,12,1141,157,1303
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,718,834,786,947
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,749,826,839,880
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,883,665,955,766
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,758,514,805,582
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,608,427,677,492
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,377,348,493,448
KL_L01_2019-05-01_10-03-23_02_01.jpg,2000,1500,plastic,1227,516,1310,623
KL_L01_2019-04-30_17-09-46_02_02.jpg,2000,1500,plastic,781,0,865,33
KL_L01_2019-05-01_10-39-57_01_02.jpg,2000,1500,plastic,403,39,427,75
KL_L01_2019-05-01_10-39-57_01_02.jpg,2000,1500,plastic,419,593,477,635
KL_L01_2019-05-01_10-28-06_02_01.jpg,2000,1500,plastic,1895,979,2000,1104
KL_L01_2019-05-01_10-28-06_02_01.jpg,2000,1500,plastic,1948,921,1965,952
KL_L01_2019-05-01_10-28-06_02_01.jpg,2000,1500,plastic,1984,722,2000,755
KL_L01_2019-05-01_10-28-06_02_01.jpg,2000,1500,plastic,1503,857,1568,943
KL_L01_2019-05-01_10-28-06_02_01.jpg,2000,1500,plastic,1599,328,1636,357
KL_L01_2019-05-01_10-28-06_02_01.jpg,2000,1500,plastic,524,282,548,311
KL_L01_2019-05-01_10-22-41_01_02.jpg,2000,1500,plastic,694,1187,749,1269
KL_L01_2019-05-01_10-03-23_02_02.jpg,2000,1500,plastic,1194,964,1337,1133
KL_L01_2019-05-01_10-03-23_02_02.jpg,2000,1500,plastic,1185,738,1327,852
KL_L01_2019-05-01_10-03-23_02_02.jpg,2000,1500,plastic,0,133,141,257
KL_L01_2019-05-01_10-03-23_02_02.jpg,2000,1500,plastic,0,0,133,78
KL_L01_2019-05-01_10-03-23_02_02.jpg,2000,1500,plastic,241,557,373,661
KL_L01_2019-05-01_10-03-23_02_02.jpg,2000,1500,plastic,118,559,238,650
KL_L01_2019-05-01_10-03-23_02_02.jpg,2000,1500,plastic,45,667,129,718
KL_L01_2019-05-01_10-03-23_02_02.jpg,2000,1500,plastic,8,752,53,813
KL_L01_2019-05-01_10-03-23_02_02.jpg,2000,1500,plastic,799,1001,1034,1153
KL_L01_2019-05-01_10-01-33_02_02.jpg,2000,1500,plastic,1006,1058,1029,1091
KL_L01_2019-05-01_10-03-01_02_02.jpg,2000,1500,plastic,89,138,204,243
KL_L01_2019-05-01_10-03-01_02_02.jpg,2000,1500,plastic,27,0,233,84
KL_L01_2019-05-01_10-03-01_02_02.jpg,2000,1500,plastic,224,606,330,713
KL_L01_2019-05-01_10-03-01_02_02.jpg,2000,1500,plastic,369,617,506,694
KL_L01_2019-05-01_10-03-01_02_02.jpg,2000,1500,plastic,148,718,229,761
KL_L01_2019-05-01_10-03-01_02_02.jpg,2000,1500,plastic,0,395,29,437
KL_L01_2019-05-01_10-03-01_02_02.jpg,2000,1500,plastic,111,825,153,854
KL_L01_2019-05-01_10-03-01_02_02.jpg,2000,1500,plastic,1079,1144,1166,1210
KL_L01_2019-05-01_10-03-01_02_02.jpg,2000,1500,plastic,961,1131,1070,1231
KL_L01_2019-05-01_10-03-01_02_02.jpg,2000,1500,plastic,1136,1099,1211,1173
KL_L01_2019-05-01_10-03-01_02_02.jpg,2000,1500,plastic,1369,1029,1520,1196
KL_L01_2019-05-01_10-03-01_02_02.jpg,2000,1500,plastic,1366,792,1505,917
KL_L01_2019-05-01_10-21-31_02_02.jpg,2000,1500,plastic,338,400,470,501
KL_L01_2019-05-01_10-21-31_02_02.jpg,2000,1500,plastic,355,234,379,252
KL_L01_2019-05-01_10-21-31_02_02.jpg,2000,1500,plastic,251,1006,301,1074
KL_L01_2019-05-01_10-21-31_02_02.jpg,2000,1500,plastic,765,1101,783,1124
KL_L01_2019-05-01_10-21-31_02_02.jpg,2000,1500,plastic,957,1464,993,1500
KL_L01_2019-04-30_17-09-58_01_02.jpg,2000,1500,plastic,978,11,1025,49
KL_L01_2019-05-01_10-39-35_02_01.jpg,2000,1500,plastic,718,1289,758,1308
KL_L01_2019-04-30_17-11-42_02_01.jpg,2000,1500,plastic,1351,1339,1462,1436
KL_L01_2019-04-30_17-11-42_02_01.jpg,2000,1500,plastic,594,218,671,278
KL_L01_2019-05-01_09-59-39_02_02.jpg,2000,1500,plastic,410,1017,529,1122
KL_L01_2019-05-01_09-59-39_02_02.jpg,2000,1500,plastic,332,1280,410,1385
KL_L01_2019-05-01_09-59-39_02_02.jpg,2000,1500,plastic,492,1151,580,1223
KL_L01_2019-05-01_09-59-39_02_02.jpg,2000,1500,plastic,1019,964,1110,1071
KL_L01_2019-05-01_09-59-39_02_02.jpg,2000,1500,plastic,877,974,1009,1106
KL_L01_2019-05-01_09-59-39_02_02.jpg,2000,1500,plastic,856,1120,928,1192
KL_L01_2019-05-01_09-59-39_02_02.jpg,2000,1500,plastic,834,1193,899,1239
KL_L01_2019-05-01_09-59-39_02_02.jpg,2000,1500,plastic,920,1109,974,1144
KL_L01_2019-05-01_09-59-39_02_02.jpg,2000,1500,plastic,971,904,1041,965
KL_L01_2019-05-01_09-59-39_02_02.jpg,2000,1500,plastic,1081,711,1188,822
KL_L01_2019-05-01_09-59-39_02_02.jpg,2000,1500,plastic,12,809,58,867
KL_L01_2019-05-01_10-02-51_01_01.jpg,2000,1500,plastic,284,202,426,324
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,1277,230,1374,330
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,419,590,672,838
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,700,595,772,676
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,744,600,841,635
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,918,425,972,508
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,748,246,770,288
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,598,124,661,185
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,320,16,453,123
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,230,32,272,69
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,0,153,127,257
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,426,912,556,994
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,363,864,496,911
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,121,786,212,878
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,5,616,43,685
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,107,402,322,578
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,15,1388,110,1472
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,273,221,375,289
KL_L01_2019-05-01_10-42-13_02_01.jpg,2000,1500,plastic,115,1,152,30
KL_L01_2019-05-01_10-40-15_02_02.jpg,2000,1500,plastic,1773,692,1842,755
KL_L01_2019-05-01_10-27-22_01_02.jpg,2000,1500,plastic,1315,749,1383,792
KL_L01_2019-05-01_10-28-38_01_02.jpg,2000,1500,plastic,435,396,486,436
KL_L01_2019-05-01_10-28-38_01_02.jpg,2000,1500,plastic,1677,1160,1744,1193
KL_L01_2019-05-01_10-20-55_01_01.jpg,2000,1500,plastic,886,733,931,775
KL_L01_2019-05-01_10-21-55_01_02.jpg,2000,1500,plastic,805,1274,905,1325
KL_L01_2019-05-01_10-38-17_01_02.jpg,2000,1500,plastic,52,1,162,57
KL_L01_2019-05-01_10-38-17_01_02.jpg,2000,1500,plastic,776,397,830,451
KL_L01_2019-05-01_10-00-47_02_01.jpg,2000,1500,plastic,1947,1125,1964,1156
KL_L01_2019-05-01_10-00-47_02_01.jpg,2000,1500,plastic,1402,304,1430,330
KL_L01_2019-04-30_17-12-18_01_02.jpg,2000,1500,plastic,1209,1308,1255,1364
KL_L01_2019-05-01_10-41-45_01_02.jpg,2000,1500,plastic,1008,74,1081,146
KL_L01_2019-05-01_10-41-45_01_02.jpg,2000,1500,plastic,136,499,218,563
KL_L01_2019-05-01_10-41-45_01_02.jpg,2000,1500,plastic,0,552,68,667
KL_L01_2019-05-01_10-41-45_01_02.jpg,2000,1500,plastic,205,862,306,1005
KL_L01_2019-05-01_10-41-45_01_02.jpg,2000,1500,plastic,149,1001,356,1156
KL_L01_2019-05-01_10-41-45_01_02.jpg,2000,1500,plastic,222,1246,320,1339
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,1895,643,1995,775
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,1816,742,1891,814
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,1715,207,1748,269
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,1831,272,1846,323
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,1700,482,1737,527
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,1419,73,1457,118
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,937,37,987,77
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,0,386,111,509
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,415,1086,524,1192
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,593,974,636,1030
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,694,1020,763,1134
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,606,1100,748,1205
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,886,1103,921,1136
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,1168,1165,1245,1237
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,829,1321,869,1393
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,689,1435,759,1495
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,26,1402,150,1500
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,65,746,85,786
KL_L01_2019-05-01_10-42-03_01_01.jpg,2000,1500,plastic,1760,1259,1797,1305
KL_L01_2019-04-30_17-10-44_01_02.jpg,2000,1500,plastic,1932,169,1967,210
KL_L01_2019-05-01_10-29-08_02_01.jpg,2000,1500,plastic,558,559,773,665
KL_L01_2019-05-01_10-29-08_02_01.jpg,2000,1500,plastic,311,717,596,886
KL_L01_2019-05-01_10-29-08_02_01.jpg,2000,1500,plastic,21,743,277,928
KL_L01_2019-05-01_10-22-05_01_02.jpg,2000,1500,plastic,277,380,326,416
KL_L01_2019-05-01_10-23-03_01_02.jpg,2000,1500,plastic,391,2,468,102
KL_L01_2019-05-01_10-23-03_01_02.jpg,2000,1500,plastic,154,47,200,96
KL_L01_2019-05-01_10-23-03_01_02.jpg,2000,1500,plastic,883,272,962,340
KL_L01_2019-05-01_10-23-03_01_02.jpg,2000,1500,plastic,22,698,104,761
KL_L01_2019-05-01_10-23-03_01_02.jpg,2000,1500,plastic,110,1055,184,1192
KL_L01_2019-05-01_10-23-03_01_02.jpg,2000,1500,plastic,58,1192,287,1354
KL_L01_2019-05-01_10-23-03_01_02.jpg,2000,1500,plastic,113,1425,222,1498
KL_L01_2019-05-01_10-00-53_01_02.jpg,2000,1500,plastic,932,701,1007,821
KL_L01_2019-05-01_10-00-53_01_02.jpg,2000,1500,plastic,410,202,436,225
KL_L01_2019-05-01_10-00-53_01_02.jpg,2000,1500,plastic,641,1141,663,1163
KL_L01_2019-05-01_10-02-25_01_02.jpg,2000,1500,plastic,172,827,214,853
KL_L01_2019-05-01_10-01-11_01_02.jpg,2000,1500,plastic,45,940,133,1065
KL_L01_2019-05-01_10-01-25_02_01.jpg,2000,1500,plastic,999,135,1081,222
KL_L01_2019-05-01_10-01-25_02_01.jpg,2000,1500,plastic,304,656,360,753
KL_L01_2019-05-01_10-01-25_02_01.jpg,2000,1500,plastic,913,653,945,676
KL_L01_2019-05-01_10-01-25_02_01.jpg,2000,1500,plastic,1170,296,1198,324
KL_L01_2019-05-01_10-39-33_02_01.jpg,2000,1500,plastic,831,1151,867,1192
KL_L01_2019-05-01_10-01-09_01_01.jpg,2000,1500,plastic,297,575,431,675
KL_L01_2019-05-01_10-01-09_01_01.jpg,2000,1500,plastic,10,1251,57,1316
KL_L01_2019-05-01_10-01-09_01_01.jpg,2000,1500,plastic,64,1367,160,1435
KL_L01_2019-04-30_17-08-56_02_01.jpg,2000,1500,plastic,423,681,445,707
KL_L01_2019-05-01_10-29-06_02_02.jpg,2000,1500,plastic,317,861,401,927
KL_L01_2019-05-01_10-39-43_02_01.jpg,2000,1500,plastic,1363,742,1423,805
KL_L01_2019-05-01_10-39-43_02_01.jpg,2000,1500,plastic,1038,390,1105,446
KL_L01_2019-05-01_10-39-43_02_01.jpg,2000,1500,plastic,162,616,217,670
KL_L01_2019-05-01_10-39-43_02_01.jpg,2000,1500,plastic,1356,1015,1411,1060
KL_L01_2019-05-01_10-02-05_01_02.jpg,2000,1500,plastic,760,1223,800,1265
KL_L01_2019-05-01_10-41-29_02_01.jpg,2000,1500,plastic,513,421,743,553
KL_L01_2019-05-01_10-41-29_02_01.jpg,2000,1500,plastic,185,547,483,782
KL_L01_2019-05-01_10-41-29_02_01.jpg,2000,1500,plastic,12,678,144,802
KL_L01_2019-05-01_10-41-57_01_01.jpg,2000,1500,plastic,1881,657,1983,762
KL_L01_2019-05-01_10-41-57_01_01.jpg,2000,1500,plastic,1822,779,1887,837
KL_L01_2019-05-01_10-41-57_01_01.jpg,2000,1500,plastic,16,437,141,535
KL_L01_2019-05-01_10-41-57_01_01.jpg,2000,1500,plastic,442,1086,556,1190
KL_L01_2019-05-01_10-41-57_01_01.jpg,2000,1500,plastic,630,990,698,1071
KL_L01_2019-05-01_10-41-57_01_01.jpg,2000,1500,plastic,712,1029,809,1140
KL_L01_2019-05-01_10-41-57_01_01.jpg,2000,1500,plastic,636,1115,766,1226
KL_L01_2019-05-01_10-41-57_01_01.jpg,2000,1500,plastic,832,1303,905,1403
KL_L01_2019-05-01_10-29-48_01_01.jpg,2000,1500,plastic,1869,817,1957,913
KL_L01_2019-05-01_10-29-48_01_01.jpg,2000,1500,plastic,1790,895,1858,977
KL_L01_2019-05-01_10-29-48_01_01.jpg,2000,1500,plastic,121,597,258,688
KL_L01_2019-05-01_10-29-48_01_01.jpg,2000,1500,plastic,0,703,83,936
KL_L01_2019-05-01_10-29-48_01_01.jpg,2000,1500,plastic,508,1205,599,1306
KL_L01_2019-05-01_10-29-48_01_01.jpg,2000,1500,plastic,682,1216,800,1343
KL_L01_2019-05-01_10-29-48_01_01.jpg,2000,1500,plastic,765,1150,834,1251
KL_L01_2019-05-01_10-29-48_01_01.jpg,2000,1500,plastic,668,1107,741,1171
KL_L01_2019-05-01_10-29-48_01_01.jpg,2000,1500,plastic,1630,28,1668,64
KL_L01_2019-05-01_10-29-48_01_01.jpg,2000,1500,plastic,1691,422,1736,489
KL_L01_2019-05-01_10-29-48_01_01.jpg,2000,1500,plastic,1686,665,1719,723
KL_L01_2019-05-01_10-29-48_01_01.jpg,2000,1500,plastic,1730,609,1776,748
KL_L01_2019-05-01_10-29-48_01_01.jpg,2000,1500,plastic,999,272,1050,315
KL_L01_2019-05-01_10-38-15_01_02.jpg,2000,1500,plastic,68,0,175,101
KL_L01_2019-05-01_10-38-15_01_02.jpg,2000,1500,plastic,664,1398,681,1412
KL_L01_2019-05-01_10-01-15_01_02.jpg,2000,1500,plastic,1859,495,1918,565
KL_L01_2019-05-01_10-28-30_02_02.jpg,2000,1500,plastic,490,438,527,487
KL_L01_2019-05-01_10-28-30_02_02.jpg,2000,1500,plastic,881,18,922,50
KL_L01_2019-05-01_10-28-00_01_02.jpg,2000,1500,plastic,795,715,891,833
KL_L01_2019-05-01_10-28-00_01_02.jpg,2000,1500,plastic,840,492,868,519
KL_L01_2019-05-01_10-28-00_01_02.jpg,2000,1500,plastic,73,382,100,415
KL_L01_2019-05-01_10-28-00_01_02.jpg,2000,1500,plastic,1049,1129,1081,1156
KL_L01_2019-05-01_10-28-00_01_02.jpg,2000,1500,plastic,1049,850,1078,882
KL_L01_2019-05-01_10-28-00_01_02.jpg,2000,1500,plastic,586,1418,670,1485
KL_L01_2019-05-01_10-28-34_02_02.jpg,2000,1500,plastic,570,1013,626,1074
KL_L01_2019-05-01_10-28-34_02_02.jpg,2000,1500,plastic,1665,436,1732,456
KL_L01_2019-05-01_10-01-01_02_02.jpg,2000,1500,plastic,494,348,530,398
KL_L01_2019-05-01_10-01-01_02_02.jpg,2000,1500,plastic,150,125,182,151
KL_L01_2019-05-01_10-25-56_02_02.jpg,2000,1500,plastic,1176,586,1298,668
KL_L01_2019-05-01_10-25-56_02_02.jpg,2000,1500,plastic,549,850,646,952
KL_L01_2019-05-01_10-25-56_02_02.jpg,2000,1500,plastic,0,908,84,1013
KL_L01_2019-05-01_10-25-56_02_02.jpg,2000,1500,plastic,1136,817,1237,932
KL_L01_2019-05-01_10-25-56_02_02.jpg,2000,1500,plastic,1019,807,1128,941
KL_L01_2019-05-01_10-42-17_02_01.jpg,2000,1500,plastic,1260,230,1335,332
KL_L01_2019-05-01_10-42-17_02_01.jpg,2000,1500,plastic,879,430,917,514
KL_L01_2019-05-01_10-42-17_02_01.jpg,2000,1500,plastic,698,240,731,290
KL_L01_2019-05-01_10-42-17_02_01.jpg,2000,1500,plastic,532,110,616,214
KL_L01_2019-05-01_10-42-17_02_01.jpg,2000,1500,plastic,295,39,395,123
KL_L01_2019-05-01_10-42-17_02_01.jpg,2000,1500,plastic,9,0,105,47
KL_L01_2019-05-01_10-42-17_02_01.jpg,2000,1500,plastic,167,16,214,71
KL_L01_2019-05-01_10-42-17_02_01.jpg,2000,1500,plastic,15,365,278,604
KL_L01_2019-05-01_10-42-17_02_01.jpg,2000,1500,plastic,0,617,73,749
KL_L01_2019-05-01_10-42-17_02_01.jpg,2000,1500,plastic,65,816,152,889
KL_L01_2019-05-01_10-42-17_02_01.jpg,2000,1500,plastic,391,933,486,1025
KL_L01_2019-05-01_10-42-17_02_01.jpg,2000,1500,plastic,392,916,464,944
KL_L01_2019-05-01_10-42-17_02_01.jpg,2000,1500,plastic,309,893,442,924
KL_L01_2019-05-01_10-42-17_02_01.jpg,2000,1500,plastic,344,623,616,858
KL_L01_2019-05-01_10-42-17_02_01.jpg,2000,1500,plastic,647,595,726,693
KL_L01_2019-05-01_10-42-17_02_01.jpg,2000,1500,plastic,695,618,782,653
KL_L01_2019-05-01_10-42-17_02_01.jpg,2000,1500,plastic,946,940,988,996
KL_L01_2019-05-01_10-25-58_02_02.jpg,2000,1500,plastic,540,850,617,956
KL_L01_2019-05-01_10-25-58_02_02.jpg,2000,1500,plastic,444,1083,527,1198
KL_L01_2019-05-01_10-25-58_02_02.jpg,2000,1500,plastic,386,918,474,992
KL_L01_2019-05-01_10-25-58_02_02.jpg,2000,1500,plastic,1115,812,1197,914
KL_L01_2019-05-01_10-25-58_02_02.jpg,2000,1500,plastic,997,808,1113,919
KL_L01_2019-05-01_10-21-29_02_02.jpg,2000,1500,plastic,411,942,495,1048
KL_L01_2019-05-01_10-21-29_02_02.jpg,2000,1500,plastic,210,477,250,518
KL_L01_2019-05-01_10-21-29_02_02.jpg,2000,1500,plastic,437,772,454,799
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,169,579,326,699
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,18,729,137,912
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,4,783,62,826
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,236,892,282,933
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,104,980,169,1029
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,543,1206,670,1306
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,730,1227,882,1319
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,920,1429,969,1490
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,697,1115,954,1216
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,971,1222,1014,1263
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,1820,911,1892,979
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,1029,260,1110,326
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,1143,489,1192,538
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,1747,427,1775,472
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,1669,28,1698,63
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,1901,787,1979,917
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,1727,666,1770,708
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,1910,625,1947,661
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,1798,521,1852,577
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,1788,1376,1801,1395
KL_L01_2019-05-01_10-29-24_01_01.jpg,2000,1500,plastic,1870,5,1919,31
KL_L01_2019-05-01_10-42-01_02_02.jpg,2000,1500,plastic,1635,496,1837,621
KL_L01_2019-05-01_10-42-01_02_02.jpg,2000,1500,plastic,1295,641,1571,852
KL_L01_2019-05-01_10-42-01_02_02.jpg,2000,1500,plastic,1034,766,1268,880
KL_L01_2019-05-01_10-42-01_02_02.jpg,2000,1500,plastic,435,262,555,335
KL_L01_2019-05-01_10-42-01_02_02.jpg,2000,1500,plastic,300,256,373,328
KL_L01_2019-05-01_10-42-01_02_02.jpg,2000,1500,plastic,217,355,296,419
KL_L01_2019-05-01_10-03-07_02_02.jpg,2000,1500,plastic,1220,761,1371,884
KL_L01_2019-05-01_10-03-07_02_02.jpg,2000,1500,plastic,1209,1034,1341,1166
KL_L01_2019-05-01_10-03-07_02_02.jpg,2000,1500,plastic,259,592,397,688
KL_L01_2019-05-01_10-03-07_02_02.jpg,2000,1500,plastic,132,596,232,674
KL_L01_2019-05-01_10-03-07_02_02.jpg,2000,1500,plastic,57,694,120,767
KL_L01_2019-05-01_10-03-07_02_02.jpg,2000,1500,plastic,0,126,102,237
KL_L01_2019-05-01_10-03-07_02_02.jpg,2000,1500,plastic,20,10,152,83
KL_L01_2019-05-01_10-29-38_02_02.jpg,2000,1500,plastic,1343,513,1548,675
KL_L01_2019-05-01_10-29-38_02_02.jpg,2000,1500,plastic,1103,695,1375,900
KL_L01_2019-05-01_10-29-38_02_02.jpg,2000,1500,plastic,989,795,1101,895
KL_L01_2019-05-01_10-29-38_02_02.jpg,2000,1500,plastic,828,773,963,898
KL_L01_2019-05-01_10-29-38_02_02.jpg,2000,1500,plastic,345,337,438,415
KL_L01_2019-05-01_10-29-38_02_02.jpg,2000,1500,plastic,189,323,301,406
KL_L01_2019-05-01_10-29-38_02_02.jpg,2000,1500,plastic,137,418,219,479
KL_L01_2019-05-01_10-29-38_02_02.jpg,2000,1500,plastic,89,521,147,549
KL_L01_2019-05-01_10-27-28_01_02.jpg,2000,1500,plastic,302,43,444,140
KL_L01_2019-05-01_10-27-28_01_02.jpg,2000,1500,plastic,787,124,838,187
KL_L01_2019-05-01_10-27-28_01_02.jpg,2000,1500,plastic,442,1193,543,1270
KL_L01_2019-05-01_10-29-14_01_01.jpg,2000,1500,plastic,957,1263,1076,1341
KL_L01_2019-05-01_10-29-14_01_01.jpg,2000,1500,plastic,449,98,551,189
KL_L01_2019-05-01_10-29-34_02_01.jpg,2000,1500,plastic,1330,285,1404,386
KL_L01_2019-05-01_10-29-34_02_01.jpg,2000,1500,plastic,984,431,1047,518
KL_L01_2019-05-01_10-29-34_02_01.jpg,2000,1500,plastic,723,183,786,239
KL_L01_2019-05-01_10-29-34_02_01.jpg,2000,1500,plastic,499,114,601,195
